time,x,y,z
1.763445162182518005e+09,-1.690801544189453125e+02,-1.850626587867736816e+00,4.171484947204589844e+00
1.763445162382439852e+09,-1.691993713378906250e+02,-1.853258371353149414e+00,4.175465106964111328e+00
1.763445162482491970e+09,-1.692780914306640625e+02,-1.845657587051391602e+00,4.175158500671386719e+00
1.763445162582492113e+09,-1.693311309814453125e+02,-1.858496904373168945e+00,4.172831535339355469e+00
1.763445162682515383e+09,-1.694107971191406250e+02,-1.862709164619445801e+00,4.180905818939208984e+00
1.763445162882473707e+09,-1.696106109619140625e+02,-1.856709718704223633e+00,4.182571411132812500e+00
1.763445163082516909e+09,-1.698085937500000000e+02,-1.864908099174499512e+00,4.200458526611328125e+00
1.763445163182538986e+09,-1.698874969482421875e+02,-1.860454916954040527e+00,4.213064193725585938e+00
1.763445163382533789e+09,-1.700111694335937500e+02,-1.859468936920166016e+00,4.201428413391113281e+00
1.763445163582448244e+09,-1.701501312255859375e+02,-1.854619622230529785e+00,4.213515758514404297e+00
1.763445163782577753e+09,-1.703173828125000000e+02,-1.857383966445922852e+00,4.209722042083740234e+00
1.763445163982505798e+09,-1.704469909667968750e+02,-1.861972212791442871e+00,4.196739673614501953e+00
1.763445164082536221e+09,-1.705634155273437500e+02,-1.864345431327819824e+00,4.201742172241210938e+00
1.763445164282277584e+09,-1.707124328613281250e+02,-1.871901631355285645e+00,4.194192409515380859e+00
1.763445164382411480e+09,-1.707833251953125000e+02,-1.858589410781860352e+00,4.212210655212402344e+00
1.763445164482540131e+09,-1.708633575439453125e+02,-1.863065838813781738e+00,4.218197822570800781e+00
1.763445164682506323e+09,-1.710232543945312500e+02,-1.864009857177734375e+00,4.216872692108154297e+00
1.763445164882596970e+09,-1.712032470703125000e+02,-1.840280771255493164e+00,4.200949668884277344e+00
1.763445165082452297e+09,-1.713576049804687500e+02,-1.842618942260742188e+00,4.239865779876708984e+00
1.763445165182473660e+09,-1.714461975097656250e+02,-1.846260190010070801e+00,4.235793113708496094e+00
1.763445165382462502e+09,-1.715885620117187500e+02,-1.850852370262145996e+00,4.245334625244140625e+00
1.763445165482537746e+09,-1.716539001464843750e+02,-1.843236923217773438e+00,4.238094806671142578e+00
1.763445165682432652e+09,-1.717823486328125000e+02,-1.829903721809387207e+00,4.255066871643066406e+00
1.763445165782517195e+09,-1.718883209228515625e+02,-1.836213111877441406e+00,4.254745006561279297e+00
1.763445165882539272e+09,-1.719464721679687500e+02,-1.838963270187377930e+00,4.259704113006591797e+00
1.763445165982560158e+09,-1.720695190429687500e+02,-1.826885700225830078e+00,4.266308784484863281e+00
1.763445166182477236e+09,-1.722370300292968750e+02,-1.823742985725402832e+00,4.271044731140136719e+00
1.763445166382573366e+09,-1.723875579833984375e+02,-1.812846302986145020e+00,4.270082473754882812e+00
1.763445166582428217e+09,-1.725184478759765625e+02,-1.824667215347290039e+00,4.277296066284179688e+00
1.763445166682479858e+09,-1.726068878173828125e+02,-1.798517107963562012e+00,4.290429592132568359e+00
1.763445166782496929e+09,-1.726636505126953125e+02,-1.795448303222656250e+00,4.286220073699951172e+00
1.763445166882498503e+09,-1.727583465576171875e+02,-1.782552242279052734e+00,4.290848731994628906e+00
1.763445166982539415e+09,-1.728562316894531250e+02,-1.771015644073486328e+00,4.291450023651123047e+00
1.763445167182435036e+09,-1.730057373046875000e+02,-1.748063564300537109e+00,4.294147014617919922e+00
1.763445167382588148e+09,-1.731714324951171875e+02,-1.747445225715637207e+00,4.310447216033935547e+00
1.763445167582442760e+09,-1.733280639648437500e+02,-1.759814977645874023e+00,4.311788082122802734e+00
1.763445167782391787e+09,-1.734714660644531250e+02,-1.763909101486206055e+00,4.316847801208496094e+00
1.763445167882447958e+09,-1.735439300537109375e+02,-1.769142746925354004e+00,4.311594486236572266e+00
1.763445167982498884e+09,-1.736329803466796875e+02,-1.770494937896728516e+00,4.312875270843505859e+00
1.763445168182406425e+09,-1.737868957519531250e+02,-1.766739726066589355e+00,4.330592155456542969e+00
1.763445168282492638e+09,-1.738803710937500000e+02,-1.777722358703613281e+00,4.329907417297363281e+00
1.763445168482506037e+09,-1.740805053710937500e+02,-1.770975351333618164e+00,4.323465347290039062e+00
1.763445168682475567e+09,-1.741971740722656250e+02,-1.773372054100036621e+00,4.335914134979248047e+00
1.763445168882461071e+09,-1.743152160644531250e+02,-1.770257353782653809e+00,4.344099044799804688e+00
1.763445168982481718e+09,-1.743955383300781250e+02,-1.764820814132690430e+00,4.338667392730712891e+00
1.763445169182487965e+09,-1.745675811767578125e+02,-1.776043772697448730e+00,4.347483158111572266e+00
1.763445169282494783e+09,-1.746636505126953125e+02,-1.773637533187866211e+00,4.348278522491455078e+00
1.763445169382577419e+09,-1.747864685058593750e+02,-1.779418110847473145e+00,4.354025840759277344e+00
1.763445169582412720e+09,-1.749577331542968750e+02,-1.769539475440979004e+00,4.355470180511474609e+00
1.763445169682588577e+09,-1.750242614746093750e+02,-1.773305177688598633e+00,4.364201068878173828e+00
1.763445169882408857e+09,-1.751553802490234375e+02,-1.771436214447021484e+00,4.364380836486816406e+00
1.763445169982530832e+09,-1.752163391113281250e+02,-1.771721005439758301e+00,4.368376731872558594e+00
1.763445170182371855e+09,-1.753684234619140625e+02,-1.780279636383056641e+00,4.364131450653076172e+00
1.763445170282488108e+09,-1.754543609619140625e+02,-1.792603731155395508e+00,4.356876373291015625e+00
1.763445170482560873e+09,-1.756373596191406250e+02,-1.789422273635864258e+00,4.367898941040039062e+00
1.763445170582585812e+09,-1.757411499023437500e+02,-1.782383203506469727e+00,4.363164424896240234e+00
1.763445170782440424e+09,-1.758421630859375000e+02,-1.773182630538940430e+00,4.376800537109375000e+00
1.763445170882565260e+09,-1.759189300537109375e+02,-1.785613656044006348e+00,4.372242450714111328e+00
1.763445171082484961e+09,-1.760950927734375000e+02,-1.771828413009643555e+00,4.389112472534179688e+00
1.763445171182603836e+09,-1.761708984375000000e+02,-1.760104775428771973e+00,4.386717319488525391e+00
1.763445171382441044e+09,-1.763404083251953125e+02,-1.765340566635131836e+00,4.392492771148681641e+00
1.763445171482602358e+09,-1.764440917968750000e+02,-1.762716531753540039e+00,4.392168045043945312e+00
1.763445171682427406e+09,-1.765870513916015625e+02,-1.764815807342529297e+00,4.409780502319335938e+00
1.763445171782437086e+09,-1.766613006591796875e+02,-1.746578097343444824e+00,4.404006481170654297e+00
1.763445171882483482e+09,-1.767229614257812500e+02,-1.747449398040771484e+00,4.410533905029296875e+00
1.763445172082513332e+09,-1.768544311523437500e+02,-1.752421021461486816e+00,4.410708427429199219e+00
1.763445172282483339e+09,-1.770168457031250000e+02,-1.743817687034606934e+00,4.417421817779541016e+00
1.763445172382527590e+09,-1.771306762695312500e+02,-1.735898137092590332e+00,4.414601325988769531e+00
1.763445172582564592e+09,-1.772734680175781250e+02,-1.742142558097839355e+00,4.421113014221191406e+00
1.763445172782495737e+09,-1.774061279296875000e+02,-1.730435609817504883e+00,4.422500610351562500e+00
1.763445172982416868e+09,-1.775511779785156250e+02,-1.711997389793395996e+00,4.438818931579589844e+00
1.763445173082518578e+09,-1.776128082275390625e+02,-1.705122709274291992e+00,4.441313743591308594e+00
1.763445173282397270e+09,-1.777517700195312500e+02,-1.688169956207275391e+00,4.441689014434814453e+00
1.763445173382439375e+09,-1.778479156494140625e+02,-1.687558650970458984e+00,4.446429252624511719e+00
1.763445173482588768e+09,-1.778795471191406250e+02,-1.690664887428283691e+00,4.441721916198730469e+00
1.763445173682510376e+09,-1.781016082763671875e+02,-1.668538689613342285e+00,4.449090003967285156e+00
1.763445173882465363e+09,-1.782972259521484375e+02,-1.654645681381225586e+00,4.466760158538818359e+00
1.763445173982576370e+09,-1.783619842529296875e+02,-1.659204006195068359e+00,4.467001438140869141e+00
1.763445174182366610e+09,-1.784867095947265625e+02,-1.640493988990783691e+00,4.479788303375244141e+00
1.763445174282496452e+09,-1.785640106201171875e+02,-1.629026174545288086e+00,4.476945400238037109e+00
1.763445174482403278e+09,-1.787111663818359375e+02,-1.639861822128295898e+00,4.486366271972656250e+00
1.763445174582479477e+09,-1.788073120117187500e+02,-1.640523433685302734e+00,4.474341869354248047e+00
1.763445174682548761e+09,-1.789118804931640625e+02,-1.640476584434509277e+00,4.486101150512695312e+00
1.763445174882585526e+09,-1.790816345214843750e+02,-1.646437644958496094e+00,4.481626510620117188e+00
1.763445175082449913e+09,-1.792057800292968750e+02,-1.643050432205200195e+00,4.499994277954101562e+00
1.763445175182565451e+09,-1.792813720703125000e+02,-1.634971857070922852e+00,4.489760398864746094e+00
1.763445175382448673e+09,-1.794193878173828125e+02,-1.630602717399597168e+00,4.505320072174072266e+00
1.763445175482533455e+09,-1.795230102539062500e+02,-1.631413817405700684e+00,4.506571769714355469e+00
1.763445175682369471e+09,-1.796793518066406250e+02,-1.610047936439514160e+00,4.511329174041748047e+00
1.763445175782471180e+09,-1.797642517089843750e+02,-1.611334919929504395e+00,4.516375541687011719e+00
1.763445175982445717e+09,-1.799506072998046875e+02,-1.601264476776123047e+00,4.523930072784423828e+00
1.763445176182531118e+09,-1.800880126953125000e+02,-1.585536718368530273e+00,4.532432079315185547e+00
1.763445176382531404e+09,-1.802085723876953125e+02,-1.574162364006042480e+00,4.531524181365966797e+00
1.763445176582401276e+09,-1.803930816650390625e+02,-1.564071774482727051e+00,4.539386749267578125e+00
1.763445176782523632e+09,-1.805449829101562500e+02,-1.549773812294006348e+00,4.545424938201904297e+00
1.763445176982467175e+09,-1.807182617187500000e+02,-1.530787348747253418e+00,4.545896053314208984e+00
1.763445177082625628e+09,-1.808073272705078125e+02,-1.542634725570678711e+00,4.551685810089111328e+00
1.763445177282404661e+09,-1.809353027343750000e+02,-1.522024750709533691e+00,4.562533378601074219e+00
1.763445177382467508e+09,-1.810144653320312500e+02,-1.521674036979675293e+00,4.569772243499755859e+00
1.763445177482483149e+09,-1.810772705078125000e+02,-1.515490055084228516e+00,4.563719272613525391e+00
1.763445177682419062e+09,-1.812173461914062500e+02,-1.512109279632568359e+00,4.569427967071533203e+00
1.763445177782462835e+09,-1.813184814453125000e+02,-1.511406898498535156e+00,4.572556972503662109e+00
1.763445177882507086e+09,-1.813824462890625000e+02,-1.510955929756164551e+00,4.570943832397460938e+00
1.763445178082383871e+09,-1.815979919433593750e+02,-1.512088656425476074e+00,4.575204372406005859e+00
1.763445178282429934e+09,-1.817247924804687500e+02,-1.510674238204956055e+00,4.584383010864257812e+00
1.763445178382458448e+09,-1.817967834472656250e+02,-1.495649933815002441e+00,4.580352306365966797e+00
1.763445178582419395e+09,-1.819211883544921875e+02,-1.492080211639404297e+00,4.599217891693115234e+00
1.763445178682458878e+09,-1.820147247314453125e+02,-1.487900853157043457e+00,4.592864513397216797e+00
1.763445178882401228e+09,-1.821669769287109375e+02,-1.477834820747375488e+00,4.601243019104003906e+00
1.763445179082488775e+09,-1.823304290771484375e+02,-1.480040907859802246e+00,4.606106758117675781e+00
1.763445179182546377e+09,-1.824314880371093750e+02,-1.474796056747436523e+00,4.624048233032226562e+00
1.763445179382463932e+09,-1.825710144042968750e+02,-1.439796566963195801e+00,4.622972011566162109e+00
1.763445179582374096e+09,-1.827168273925781250e+02,-1.440687417984008789e+00,4.623023986816406250e+00
1.763445179682482243e+09,-1.828078918457031250e+02,-1.435441493988037109e+00,4.624159336090087891e+00
1.763445179882462978e+09,-1.829986877441406250e+02,-1.421947598457336426e+00,4.629189968109130859e+00
1.763445180082473278e+09,-1.831450042724609375e+02,-1.434421062469482422e+00,4.637550354003906250e+00
1.763445180282376051e+09,-1.833013305664062500e+02,-1.432108640670776367e+00,4.643199920654296875e+00
1.763445180382491827e+09,-1.833803405761718750e+02,-1.434475541114807129e+00,4.650187492370605469e+00
1.763445180582427740e+09,-1.834747924804687500e+02,-1.423696160316467285e+00,4.653679847717285156e+00
1.763445180682456255e+09,-1.835720825195312500e+02,-1.410714507102966309e+00,4.663012504577636719e+00
1.763445180882394552e+09,-1.837191162109375000e+02,-1.409147500991821289e+00,4.652527332305908203e+00
1.763445180982553005e+09,-1.837992553710937500e+02,-1.413570165634155273e+00,4.662765502929687500e+00
1.763445181182512283e+09,-1.839597625732421875e+02,-1.392329096794128418e+00,4.660356521606445312e+00
1.763445181382504463e+09,-1.841445770263671875e+02,-1.386352062225341797e+00,4.666633605957031250e+00
1.763445181582537413e+09,-1.842938842773437500e+02,-1.377503395080566406e+00,4.676835060119628906e+00
1.763445181682550192e+09,-1.843539886474609375e+02,-1.372786760330200195e+00,4.676563262939453125e+00
1.763445181882484913e+09,-1.845175628662109375e+02,-1.357370615005493164e+00,4.686005592346191406e+00
1.763445182082347155e+09,-1.846455535888671875e+02,-1.352736711502075195e+00,4.682417392730712891e+00
1.763445182282349586e+09,-1.848160247802734375e+02,-1.341957569122314453e+00,4.683828830718994141e+00
1.763445182382377148e+09,-1.849148559570312500e+02,-1.336298584938049316e+00,4.689180850982666016e+00
1.763445182482509375e+09,-1.850227966308593750e+02,-1.333274722099304199e+00,4.690364837646484375e+00
1.763445182582558870e+09,-1.850850372314453125e+02,-1.330808401107788086e+00,4.697310924530029297e+00
1.763445182782349348e+09,-1.852154541015625000e+02,-1.323183774948120117e+00,4.694991588592529297e+00
1.763445182882379055e+09,-1.853044586181640625e+02,-1.319130420684814453e+00,4.696918010711669922e+00
1.763445183082433939e+09,-1.854454956054687500e+02,-1.301105976104736328e+00,4.705971717834472656e+00
1.763445183282417059e+09,-1.856007080078125000e+02,-1.292556643486022949e+00,4.716505527496337891e+00
1.763445183482406378e+09,-1.857734680175781250e+02,-1.298148155212402344e+00,4.710727214813232422e+00
1.763445183682415247e+09,-1.859996337890625000e+02,-1.674478411674499512e+00,4.719269752502441406e+00
1.763445183882336617e+09,-1.861443786621093750e+02,-1.688487648963928223e+00,4.727348804473876953e+00
1.763445183982433796e+09,-1.861868133544921875e+02,-1.693562030792236328e+00,4.728233337402343750e+00
1.763445184182350874e+09,-1.863289184570312500e+02,-1.693866729736328125e+00,4.729390144348144531e+00
1.763445184282451868e+09,-1.864275207519531250e+02,-1.686240196228027344e+00,4.732750415802001953e+00
1.763445184382533312e+09,-1.864980468750000000e+02,-1.693788290023803711e+00,4.735310077667236328e+00
1.763445184582462549e+09,-1.866781158447265625e+02,-1.712207913398742676e+00,4.733071327209472656e+00
1.763445184682537556e+09,-1.867559509277343750e+02,-1.714197635650634766e+00,4.729038238525390625e+00
1.763445184882401705e+09,-1.869015350341796875e+02,-1.714473485946655273e+00,4.738944053649902344e+00
1.763445184982434511e+09,-1.869930572509765625e+02,-1.715932607650756836e+00,4.743691921234130859e+00
1.763445185182544947e+09,-1.871143341064453125e+02,-1.728605628013610840e+00,4.742574214935302734e+00
1.763445185282562971e+09,-1.871953430175781250e+02,-1.734665632247924805e+00,4.744528293609619141e+00
1.763445185482412338e+09,-1.873507080078125000e+02,-1.748267412185668945e+00,4.733223438262939453e+00
1.763445185682400703e+09,-1.875468597412109375e+02,-1.752531766891479492e+00,4.738735198974609375e+00
1.763445185782489300e+09,-1.876020507812500000e+02,-1.758215308189392090e+00,4.745223999023437500e+00
1.763445185982451439e+09,-1.877683715820312500e+02,-1.769061684608459473e+00,4.760287284851074219e+00
1.763445186182515860e+09,-1.879117279052734375e+02,-1.772297739982604980e+00,4.762952327728271484e+00
1.763445186382546663e+09,-1.880532989501953125e+02,-1.774832725524902344e+00,4.766808032989501953e+00
1.763445186582487583e+09,-1.882230987548828125e+02,-1.780386209487915039e+00,4.759971141815185547e+00
1.763445186782462835e+09,-1.884044189453125000e+02,-1.779577612876892090e+00,4.774731636047363281e+00
1.763445186982455492e+09,-1.885949096679687500e+02,-1.782343745231628418e+00,4.769498825073242188e+00
1.763445187182443380e+09,-1.887173156738281250e+02,-1.793584346771240234e+00,4.777028560638427734e+00
1.763445187282445431e+09,-1.887741088867187500e+02,-1.795199871063232422e+00,4.782658100128173828e+00
1.763445187382477522e+09,-1.888614654541015625e+02,-1.802646756172180176e+00,4.795549869537353516e+00
1.763445187582443476e+09,-1.889880065917968750e+02,-1.790640354156494141e+00,4.793626308441162109e+00
1.763445187782428741e+09,-1.891709899902343750e+02,-1.800706744194030762e+00,4.794682502746582031e+00
1.763445187882580280e+09,-1.892555389404296875e+02,-1.814264655113220215e+00,4.788606643676757812e+00
1.763445188082420826e+09,-1.894309234619140625e+02,-1.795991063117980957e+00,4.794699192047119141e+00
1.763445188182441235e+09,-1.894912872314453125e+02,-1.801308751106262207e+00,4.810678482055664062e+00
1.763445188282442331e+09,-1.895838775634765625e+02,-1.801291942596435547e+00,4.817540168762207031e+00
1.763445188382520914e+09,-1.896471099853515625e+02,-1.811837434768676758e+00,4.809399127960205078e+00
1.763445188582442999e+09,-1.898002319335937500e+02,-1.811383008956909180e+00,4.819329738616943359e+00
1.763445188782444000e+09,-1.899681549072265625e+02,-1.808814406394958496e+00,4.820284843444824219e+00
1.763445188982353449e+09,-1.901446533203125000e+02,-1.823585033416748047e+00,4.808916568756103516e+00
1.763445189182409048e+09,-1.902844848632812500e+02,-1.813457727432250977e+00,4.824664592742919922e+00
1.763445189282468081e+09,-1.903420104980468750e+02,-1.812888145446777344e+00,4.820989131927490234e+00
1.763445189482424021e+09,-1.904982910156250000e+02,-1.815199255943298340e+00,4.832146167755126953e+00
1.763445189682489395e+09,-1.906229400634765625e+02,-1.810929179191589355e+00,4.831728935241699219e+00
1.763445189882446766e+09,-1.907785949707031250e+02,-1.794565320014953613e+00,4.835446357727050781e+00
1.763445190082465887e+09,-1.908954010009765625e+02,-1.783568024635314941e+00,4.858766555786132812e+00
1.763445190282401085e+09,-1.911028442382812500e+02,-1.787726998329162598e+00,4.843567371368408203e+00
1.763445190382438660e+09,-1.911809387207031250e+02,-1.780149340629577637e+00,4.861025333404541016e+00
1.763445190482438803e+09,-1.912414093017578125e+02,-1.772092223167419434e+00,4.850579738616943359e+00
1.763445190582449675e+09,-1.913122863769531250e+02,-1.767637968063354492e+00,4.867674350738525391e+00
1.763445190782459021e+09,-1.914551544189453125e+02,-1.758909344673156738e+00,4.865248680114746094e+00
1.763445190982479095e+09,-1.916415252685546875e+02,-1.761127710342407227e+00,4.869585990905761719e+00
1.763445191182509661e+09,-1.917752227783203125e+02,-1.744953989982604980e+00,4.862530231475830078e+00
1.763445191382422924e+09,-1.919548492431640625e+02,-1.742664813995361328e+00,4.872854232788085938e+00
1.763445191582432747e+09,-1.921071014404296875e+02,-1.742105841636657715e+00,4.890203952789306641e+00
1.763445191682448149e+09,-1.921799163818359375e+02,-1.724830269813537598e+00,4.890295982360839844e+00
1.763445191882474422e+09,-1.922948303222656250e+02,-1.715224742889404297e+00,4.896794319152832031e+00
1.763445192082469463e+09,-1.924602813720703125e+02,-1.710361480712890625e+00,4.890327930450439453e+00
1.763445192282460690e+09,-1.926460266113281250e+02,-1.709532618522644043e+00,4.894362926483154297e+00
1.763445192482423067e+09,-1.928282775878906250e+02,-1.690207242965698242e+00,4.894526958465576172e+00
1.763445192582522392e+09,-1.929062652587890625e+02,-1.688727021217346191e+00,4.915719509124755859e+00
1.763445192782377720e+09,-1.930141601562500000e+02,-1.691219806671142578e+00,4.911776542663574219e+00
1.763445192882424116e+09,-1.930891418457031250e+02,-1.689260482788085938e+00,4.914167881011962891e+00
1.763445193082475662e+09,-1.932718811035156250e+02,-1.673980951309204102e+00,4.922589778900146484e+00
1.763445193182507277e+09,-1.933306884765625000e+02,-1.677548766136169434e+00,4.919596195220947266e+00
1.763445193382364750e+09,-1.935236968994140625e+02,-1.688325047492980957e+00,4.919078826904296875e+00
1.763445193482458353e+09,-1.936060943603515625e+02,-1.692358732223510742e+00,4.922088146209716797e+00
1.763445193582460880e+09,-1.937021942138671875e+02,-1.704882025718688965e+00,4.935080528259277344e+00
1.763445193682506084e+09,-1.937589111328125000e+02,-1.702620863914489746e+00,4.940558433532714844e+00
1.763445193882393360e+09,-1.938566741943359375e+02,-1.709105372428894043e+00,4.940203666687011719e+00
1.763445194082333326e+09,-1.940185852050781250e+02,-1.713469147682189941e+00,4.940208911895751953e+00
1.763445194182389975e+09,-1.941256561279296875e+02,-1.723720669746398926e+00,4.943887233734130859e+00
1.763445194382436275e+09,-1.943075866699218750e+02,-1.733883023262023926e+00,4.942985057830810547e+00
1.763445194482531071e+09,-1.944037322998046875e+02,-1.738575220108032227e+00,4.942622184753417969e+00
1.763445194682471514e+09,-1.945319061279296875e+02,-1.744194865226745605e+00,4.955380916595458984e+00
1.763445194882450104e+09,-1.946592712402343750e+02,-1.732554197311401367e+00,4.956723213195800781e+00
1.763445195082503080e+09,-1.948049926757812500e+02,-1.731576323509216309e+00,4.968077182769775391e+00
1.763445195182514429e+09,-1.948989410400390625e+02,-1.740210652351379395e+00,4.960149765014648438e+00
1.763445195382513046e+09,-1.950700073242187500e+02,-1.749275922775268555e+00,4.958413124084472656e+00
1.763445195582366228e+09,-1.952503814697265625e+02,-1.747583627700805664e+00,4.965408802032470703e+00
1.763445195682453156e+09,-1.953499450683593750e+02,-1.737322092056274414e+00,4.980544090270996094e+00
1.763445195782467365e+09,-1.953931732177734375e+02,-1.753225326538085938e+00,4.975981235504150391e+00
1.763445195982372046e+09,-1.955286407470703125e+02,-1.731939911842346191e+00,4.974329471588134766e+00
1.763445196082505941e+09,-1.956312866210937500e+02,-1.739195108413696289e+00,4.974669456481933594e+00
1.763445196282423496e+09,-1.957851104736328125e+02,-1.730304598808288574e+00,4.978800296783447266e+00
1.763445196382432461e+09,-1.958476715087890625e+02,-1.728261947631835938e+00,4.981277465820312500e+00
1.763445196582455635e+09,-1.960567321777343750e+02,-1.741160273551940918e+00,4.980058193206787109e+00
1.763445196682458162e+09,-1.961378631591796875e+02,-1.754427075386047363e+00,4.992143630981445312e+00
1.763445196882406950e+09,-1.962503356933593750e+02,-1.742940783500671387e+00,4.995384216308593750e+00
1.763445196982416391e+09,-1.962978820800781250e+02,-1.736229181289672852e+00,4.993529319763183594e+00
1.763445197082420588e+09,-1.964022674560546875e+02,-1.738853693008422852e+00,4.992282867431640625e+00
1.763445197182435751e+09,-1.964798736572265625e+02,-1.735196352005004883e+00,4.990337848663330078e+00
1.763445197382456779e+09,-1.966672515869140625e+02,-1.723393559455871582e+00,5.018630504608154297e+00
1.763445197582497120e+09,-1.968517150878906250e+02,-1.722802519798278809e+00,5.009832859039306641e+00
1.763445197782470703e+09,-1.969811706542968750e+02,-1.722254037857055664e+00,5.011402606964111328e+00
1.763445197982425690e+09,-1.970888214111328125e+02,-1.711085796356201172e+00,5.025753021240234375e+00
1.763445198082484484e+09,-1.971565246582031250e+02,-1.698527216911315918e+00,5.017910003662109375e+00
1.763445198182487249e+09,-1.972807922363281250e+02,-1.705311536788940430e+00,5.023675918579101562e+00
1.763445198382431984e+09,-1.974400329589843750e+02,-1.703738093376159668e+00,5.015335083007812500e+00
1.763445198482515574e+09,-1.975142822265625000e+02,-1.717078328132629395e+00,5.018427848815917969e+00
1.763445198682523489e+09,-1.977132263183593750e+02,-1.717160940170288086e+00,5.019198894500732422e+00
1.763445198882396936e+09,-1.978480377197265625e+02,-1.711282014846801758e+00,5.035551071166992188e+00
1.763445198982399940e+09,-1.979093627929687500e+02,-1.724909305572509766e+00,5.038116455078125000e+00
1.763445199082418919e+09,-1.979718627929687500e+02,-1.713138818740844727e+00,5.048028469085693359e+00
1.763445199282383442e+09,-1.981362152099609375e+02,-1.700661301612854004e+00,5.043710231781005859e+00
1.763445199382515192e+09,-1.981965942382812500e+02,-1.698893427848815918e+00,5.049705982208251953e+00
1.763445199582492352e+09,-1.983878784179687500e+02,-1.703176021575927734e+00,5.050823211669921875e+00
1.763445199782503605e+09,-1.985643157958984375e+02,-1.702582955360412598e+00,5.060736179351806641e+00
1.763445199982517719e+09,-1.986872558593750000e+02,-1.691584467887878418e+00,5.075854778289794922e+00
1.763445200182540894e+09,-1.988435058593750000e+02,-1.690455555915832520e+00,5.076840400695800781e+00
1.763445200382475376e+09,-1.989762268066406250e+02,-1.699085712432861328e+00,5.089742183685302734e+00
1.763445200582581043e+09,-1.991173858642578125e+02,-1.700404047966003418e+00,5.074129581451416016e+00
1.763445200782484770e+09,-1.993155975341796875e+02,-1.712394475936889648e+00,5.066985130310058594e+00
1.763445200982437611e+09,-1.994978942871093750e+02,-1.714643597602844238e+00,5.081384181976318359e+00
1.763445201182506561e+09,-1.996394195556640625e+02,-1.710785865783691406e+00,5.096704483032226562e+00
1.763445201282516241e+09,-1.997154388427734375e+02,-1.712555885314941406e+00,5.101470470428466797e+00
1.763445201482413530e+09,-1.998412628173828125e+02,-1.721834659576416016e+00,5.093038558959960938e+00
1.763445201582452774e+09,-1.999185485839843750e+02,-1.710956692695617676e+00,5.101879596710205078e+00
1.763445201682488680e+09,-1.999865264892578125e+02,-1.715177178382873535e+00,5.102458477020263672e+00
1.763445201882432938e+09,-2.002037048339843750e+02,-1.715837121009826660e+00,5.100356578826904297e+00
1.763445201982446432e+09,-2.002868041992187500e+02,-1.704948186874389648e+00,5.102464675903320312e+00
1.763445202182379007e+09,-2.004308471679687500e+02,-1.706605672836303711e+00,5.106951236724853516e+00
1.763445202382547140e+09,-2.005551605224609375e+02,-1.708046436309814453e+00,5.118923664093017578e+00
1.763445202582404137e+09,-2.006981811523437500e+02,-1.697935342788696289e+00,5.119226455688476562e+00
1.763445202682440996e+09,-2.007524414062500000e+02,-1.707538485527038574e+00,5.119664192199707031e+00
1.763445202882557869e+09,-2.009947204589843750e+02,-1.699350714683532715e+00,5.125331401824951172e+00
1.763445203082422256e+09,-2.011566314697265625e+02,-1.698722243309020996e+00,5.122915744781494141e+00
1.763445203282522440e+09,-2.012752838134765625e+02,-1.703658699989318848e+00,5.150326728820800781e+00
1.763445203482352495e+09,-2.014124755859375000e+02,-1.711592674255371094e+00,5.137697219848632812e+00
1.763445203582399130e+09,-2.014471588134765625e+02,-1.694441795349121094e+00,5.147356510162353516e+00
1.763445203682493210e+09,-2.015684356689453125e+02,-1.676857829093933105e+00,5.156567096710205078e+00
1.763445203882558107e+09,-2.017307128906250000e+02,-1.676188588142395020e+00,5.159141540527343750e+00
1.763445204082354546e+09,-2.019106292724609375e+02,-1.667328357696533203e+00,5.162760257720947266e+00
1.763445204182415247e+09,-2.019722137451171875e+02,-1.655927181243896484e+00,5.172752380371093750e+00
1.763445204282524824e+09,-2.020536651611328125e+02,-1.656345009803771973e+00,5.172948837280273438e+00
1.763445204482356071e+09,-2.021558685302734375e+02,-1.639394879341125488e+00,5.180856227874755859e+00
1.763445204582411766e+09,-2.022286834716796875e+02,-1.640991806983947754e+00,5.182026386260986328e+00
1.763445204682523489e+09,-2.022931060791015625e+02,-1.636606574058532715e+00,5.176536560058593750e+00
1.763445204882519245e+09,-2.024774780273437500e+02,-1.630120277404785156e+00,5.185713768005371094e+00
1.763445205082418442e+09,-2.026852569580078125e+02,-1.630272388458251953e+00,5.181210517883300781e+00
1.763445205182430267e+09,-2.027488250732421875e+02,-1.638446211814880371e+00,5.190293312072753906e+00
1.763445205282463551e+09,-2.028494262695312500e+02,-1.640890002250671387e+00,5.198106288909912109e+00
1.763445205382486582e+09,-2.029023895263671875e+02,-1.636916637420654297e+00,5.203558444976806641e+00
1.763445205582559347e+09,-2.030212554931640625e+02,-1.628879070281982422e+00,5.196415424346923828e+00
1.763445205782431841e+09,-2.031577148437500000e+02,-1.635574102401733398e+00,5.200891017913818359e+00
1.763445205882519484e+09,-2.032716369628906250e+02,-1.633294224739074707e+00,5.204834461212158203e+00
1.763445205982519627e+09,-2.033464965820312500e+02,-1.640935301780700684e+00,5.222385883331298828e+00
1.763445206082536936e+09,-2.034205322265625000e+02,-1.637113332748413086e+00,5.216858386993408203e+00
