time,x,y,z
1.763444644674999952e+09,7.810752038534621040e-04,4.613947867208010884e-04,-8.388129342959163809e-05
1.763444644775000095e+09,7.810752038534621040e-04,3.847066060850840973e-04,-1.480605900016254250e-04
1.763444644875000000e+09,7.810752038534621040e-04,3.847066060850840973e-04,-1.480605900016254250e-04
1.763444644974999905e+09,7.810752038534621040e-04,3.847066060850840973e-04,-1.480605900016254250e-04
1.763444645075000048e+09,7.810752038534621040e-04,3.847066060850840973e-04,-1.480605900016254250e-04
1.763444645174999952e+09,8.679466705377864022e-04,2.762302658632704482e-04,-1.742553211313459932e-04
1.763444645275000095e+09,1.004349080091146255e-03,3.768829040287814550e-04,-1.387120070694278706e-04
1.763444645375000000e+09,1.004349080091146255e-03,3.768829040287814550e-04,-1.387120070694278706e-04
1.763444645474999905e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444645575000048e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444645674999952e+09,1.227623360856307678e-03,3.690590539454113752e-04,-1.293632472589049888e-04
1.763444645775000095e+09,1.227623360856307678e-03,3.690590539454113752e-04,-1.293632472589049888e-04
1.763444645875000000e+09,1.227623360856307678e-03,3.690590539454113752e-04,-1.293632472589049888e-04
1.763444645974999905e+09,1.227623360856307678e-03,3.690590539454113752e-04,-1.293632472589049888e-04
1.763444646075000048e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444646174999952e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444646275000095e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444646375000000e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444646474999905e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444646575000048e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444646674999952e+09,1.140751894171983596e-03,4.775357512733379882e-04,-1.031682172719298302e-04
1.763444646775000095e+09,1.140751894171983596e-03,4.775357512733379882e-04,-1.031682172719298302e-04
1.763444646875000000e+09,1.140751894171983596e-03,4.775357512733379882e-04,-1.031682172719298302e-04
1.763444646974999905e+09,1.140751894171983596e-03,4.775357512733379882e-04,-1.031682172719298302e-04
1.763444647075000048e+09,1.140751894171983596e-03,4.775357512733379882e-04,-1.031682172719298302e-04
1.763444647174999952e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444647275000095e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444647375000000e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444647474999905e+09,1.140751894171983596e-03,3.241597471080169155e-04,-2.315265115587428679e-04
1.763444647575000048e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444647674999952e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444647775000095e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444647875000000e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444647974999905e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648075000048e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648174999952e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648275000095e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648375000000e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648474999905e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648575000048e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648674999952e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648775000095e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648875000000e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444648974999905e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444649075000048e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444649174999952e+09,1.091220951302947825e-03,2.684064157799003142e-04,-1.649065613208231928e-04
1.763444649275000095e+09,1.140751894171983596e-03,4.008475706376209971e-04,-1.673475138439636713e-04
1.763444649375000000e+09,1.140751894171983596e-03,4.008475706376209971e-04,-1.673475138439636713e-04
1.763444649474999905e+09,1.140751894171983596e-03,4.008475706376209971e-04,-1.673475138439636713e-04
1.763444649575000048e+09,1.140751894171983596e-03,4.008475706376209971e-04,-1.673475138439636713e-04
1.763444649674999952e+09,1.140751894171983596e-03,4.008475706376209971e-04,-1.673475138439636713e-04
1.763444649775000095e+09,1.140751894171983596e-03,4.008475706376209971e-04,-1.673475138439636713e-04
1.763444649875000000e+09,1.053880022960182244e-03,4.326362353568981105e-04,-2.053319573073475457e-04
1.763444649974999905e+09,1.053880022960182244e-03,4.326362353568981105e-04,-2.053319573073475457e-04
1.763444650075000048e+09,1.053880022960182244e-03,4.326362353568981105e-04,-2.053319573073475457e-04
1.763444650174999952e+09,1.053880022960182244e-03,3.559484118272939748e-04,-2.695109550221267422e-04
1.763444650275000095e+09,1.053880022960182244e-03,3.559484118272939748e-04,-2.695109550221267422e-04
1.763444650375000000e+09,1.053880022960182244e-03,3.559484118272939748e-04,-2.695109550221267422e-04
1.763444650474999905e+09,1.053880022960182244e-03,2.792605882976898933e-04,-3.336899527369059388e-04
1.763444650575000048e+09,1.053880022960182244e-03,2.792605882976898933e-04,-3.336899527369059388e-04
1.763444650674999952e+09,1.053880022960182244e-03,2.792605882976898933e-04,-3.336899527369059388e-04
1.763444650775000095e+09,1.053880022960182244e-03,2.792605882976898933e-04,-3.336899527369059388e-04
1.763444650875000000e+09,1.053880022960182244e-03,2.792605882976898933e-04,-3.336899527369059388e-04
1.763444650974999905e+09,1.053880022960182244e-03,2.792605882976898933e-04,-3.336899527369059388e-04
1.763444651075000048e+09,1.053880022960182244e-03,2.792605882976898933e-04,-3.336899527369059388e-04
1.763444651174999952e+09,1.053880022960182244e-03,2.792605882976898933e-04,-3.336899527369059388e-04
1.763444651275000095e+09,1.140751894171983596e-03,3.241597471080169155e-04,-2.315265115587428679e-04
1.763444651375000000e+09,1.140751894171983596e-03,3.241597471080169155e-04,-2.315265115587428679e-04
1.763444651474999905e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444651575000048e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444651674999952e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
1.763444651775000095e+09,1.091220951302947825e-03,3.450942393095043957e-04,-1.007275636060439962e-04
