relative_time_s,latency_ms
1.860750703811645508e+02,-3.075361251831054688e+00
1.861750702857971191e+02,-2.408742904663085938e+00
1.862750704288482666e+02,-1.772642135620117188e+00
1.863750703334808350e+02,-9.586811065673828125e-01
1.864750702381134033e+02,-2.157688140869140625e-01
1.865750703811645508e+02,-9.544372558593750000e+00
1.866750702857971191e+02,-7.876873016357421875e+00
1.867750704288482666e+02,-7.137537002563476562e+00
1.868750703334808350e+02,-6.471872329711914062e+00
1.869750702381134033e+02,-5.761861801147460938e+00
1.870750703811645508e+02,-4.648447036743164062e+00
1.871750702857971191e+02,-4.001379013061523438e+00
1.872750704288482666e+02,-3.378629684448242188e+00
1.873750703334808350e+02,-2.872705459594726562e+00
1.874750702381134033e+02,-2.173423767089843750e+00
1.875750703811645508e+02,-1.351594924926757812e+00
1.876750702857971191e+02,-7.760524749755859375e-01
1.877750704288482666e+02,-1.165866851806640625e-01
1.878750703334808350e+02,6.551742553710937500e-01
1.879750702381134033e+02,-8.983373641967773438e+00
1.880750703811645508e+02,-8.293390274047851562e+00
1.881750702857971191e+02,-7.597923278808593750e+00
1.882750704288482666e+02,-6.863832473754882812e+00
1.883750703334808350e+02,-6.138563156127929688e+00
1.884750702381134033e+02,-5.190134048461914062e+00
1.885750703811645508e+02,-4.078149795532226562e+00
1.886750702857971191e+02,-3.493785858154296875e+00
1.887750704288482666e+02,-2.903699874877929688e+00
1.888750703334808350e+02,-2.206325531005859375e+00
1.889750702381134033e+02,-1.487493515014648438e+00
1.890750703811645508e+02,-7.352828979492187500e-01
1.891750702857971191e+02,-7.891654968261718750e-02
1.892750704288482666e+02,-9.557962417602539062e+00
1.893750703334808350e+02,-7.920980453491210938e+00
1.894750702381134033e+02,-7.286787033081054688e+00
1.895750703811645508e+02,-6.525754928588867188e+00
1.896750702857971191e+02,-5.911111831665039062e+00
1.897750704288482666e+02,-5.255222320556640625e+00
1.898750703334808350e+02,-4.647493362426757812e+00
1.899750702381134033e+02,-2.766609191894531250e+00
1.900750703811645508e+02,-2.074003219604492188e+00
1.901750702857971191e+02,-1.219987869262695312e+00
1.902750704288482666e+02,-5.259513854980468750e-01
1.903750703334808350e+02,-9.835004806518554688e+00
1.904750702381134033e+02,-9.210586547851562500e+00
1.905750703811645508e+02,2.323627471923828125e+00
1.906750702857971191e+02,-7.139205932617187500e+00
1.907750704288482666e+02,3.789901733398437500e+00
1.908750703334808350e+02,-5.426406860351562500e+00
1.909750702381134033e+02,-4.675865173339843750e+00
1.910750703811645508e+02,-4.033803939819335938e+00
1.911750702857971191e+02,-3.393650054931640625e+00
1.912750704288482666e+02,-2.866744995117187500e+00
1.913750703334808350e+02,-2.238035202026367188e+00
1.914750702381134033e+02,-1.371860504150390625e+00
1.915750703811645508e+02,-6.275177001953125000e-01
1.916750702857971191e+02,-9.917974472045898438e+00
1.917750704288482666e+02,-8.288145065307617188e+00
1.918750703334808350e+02,-7.692813873291015625e+00
1.919750702381134033e+02,-7.099866867065429688e+00
1.920750703811645508e+02,-6.468057632446289062e+00
1.921750702857971191e+02,-5.810976028442382812e+00
1.922750704288482666e+02,-5.164146423339843750e+00
1.923750703334808350e+02,-4.511594772338867188e+00
1.924750702381134033e+02,6.203413009643554688e+00
1.925750703811645508e+02,-3.236293792724609375e+00
1.926750702857971191e+02,-2.579927444458007812e+00
1.927750704288482666e+02,-1.908302307128906250e+00
1.928750703334808350e+02,-1.149177551269531250e+00
1.929750702381134033e+02,-4.022121429443359375e-01
1.930750703811645508e+02,-9.246826171875000000e+00
1.931750702857971191e+02,-8.293390274047851562e+00
1.932750704288482666e+02,-7.612943649291992188e+00
1.933750703334808350e+02,-6.795644760131835938e+00
1.934750702381134033e+02,-6.078958511352539062e+00
1.935750703811645508e+02,-4.850387573242187500e+00
1.936750702857971191e+02,-4.174947738647460938e+00
1.937750704288482666e+02,-2.396821975708007812e+00
1.938750703334808350e+02,-1.665830612182617188e+00
1.939750702381134033e+02,-9.027719497680664062e+00
1.940750703811645508e+02,-8.286237716674804688e+00
1.941750702857971191e+02,-7.648944854736328125e+00
1.942750704288482666e+02,-6.786584854125976562e+00
1.943750703334808350e+02,-6.129503250122070312e+00
1.944750702381134033e+02,-5.339384078979492188e+00
1.945750703811645508e+02,-4.706382751464843750e+00
1.946750702857971191e+02,-4.034757614135742188e+00
1.947750704288482666e+02,-3.441333770751953125e+00
1.948750703334808350e+02,-2.863168716430664062e+00
1.949750702381134033e+02,-2.274513244628906250e+00
1.950750703811645508e+02,-1.606941223144531250e+00
1.951750702857971191e+02,-8.964538574218750000e-01
1.952750704288482666e+02,-1.344680786132812500e-01
1.953750703334808350e+02,-8.903264999389648438e+00
1.954750702381134033e+02,-7.321357727050781250e+00
1.955750703811645508e+02,-6.722450256347656250e+00
1.956750702857971191e+02,-5.864620208740234375e+00
1.957750704288482666e+02,-5.029201507568359375e+00
1.958750703334808350e+02,-4.351854324340820312e+00
1.959750702381134033e+02,-3.811836242675781250e+00
1.960750703811645508e+02,-3.216743469238281250e+00
1.961750702857971191e+02,-2.619504928588867188e+00
1.962750704288482666e+02,-1.840591430664062500e+00
1.963750703334808350e+02,-1.005649566650390625e+00
1.964750702381134033e+02,-3.998279571533203125e-01
1.965750703811645508e+02,2.319812774658203125e-01
1.966750702857971191e+02,-9.163141250610351562e+00
1.967750704288482666e+02,3.721714019775390625e+00
1.968750703334808350e+02,-5.669832229614257812e+00
1.969750702381134033e+02,-5.026578903198242188e+00
1.970750703811645508e+02,-4.229545593261718750e+00
1.971750702857971191e+02,-3.546953201293945312e+00
1.972750704288482666e+02,-1.594305038452148438e+00
1.973750703334808350e+02,-7.770061492919921875e-01
1.974750702381134033e+02,-1.011204719543457031e+01
1.975750703811645508e+02,-9.458541870117187500e+00
1.976750702857971191e+02,-7.863521575927734375e+00
1.977750704288482666e+02,-7.061481475830078125e+00
1.978750703334808350e+02,-6.449699401855468750e+00
1.979750702381134033e+02,-5.775451660156250000e+00
1.980750703811645508e+02,-5.209207534790039062e+00
1.981750702857971191e+02,-4.585027694702148438e+00
1.982750704288482666e+02,-3.891229629516601562e+00
1.983750703334808350e+02,-3.287792205810546875e+00
1.984750702381134033e+02,-2.710103988647460938e+00
1.985750703811645508e+02,-2.055644989013671875e+00
1.986750702857971191e+02,-1.453876495361328125e+00
1.987750704288482666e+02,-7.257461547851562500e-01
1.988750703334808350e+02,-2.145767211914062500e-02
1.989750702381134033e+02,-9.479045867919921875e+00
1.990750703811645508e+02,-8.284568786621093750e+00
1.991750702857971191e+02,-6.534337997436523438e+00
1.992750704288482666e+02,-5.872964859008789062e+00
1.993750703334808350e+02,-5.178689956665039062e+00
1.994750702381134033e+02,-4.567146301269531250e+00
1.995750703811645508e+02,-4.043817520141601562e+00
1.996750702857971191e+02,-3.440856933593750000e+00
1.997750704288482666e+02,-2.661228179931640625e+00
1.998750703334808350e+02,-2.071857452392578125e+00
1.999750702381134033e+02,-1.256227493286132812e+00
2.000750703811645508e+02,-4.081940650939941406e+01
2.001750702857971191e+02,-9.932279586791992188e+00
2.002750704288482666e+02,-9.374856948852539062e+00
2.003750703334808350e+02,-6.916999816894531250e+01
2.004750702381134033e+02,1.185965538024902344e+01
2.005750703811645508e+02,-1.761865615844726562e+01
2.006750702857971191e+02,3.206014633178710938e+00
2.007750704288482666e+02,-6.272077560424804688e+00
2.008750703334808350e+02,-5.567073822021484375e+00
2.009750702381134033e+02,6.003379821777343750e+00
2.010750703811645508e+02,-3.506660461425781250e+00
2.011750702857971191e+02,7.164001464843750000e+00
2.012750704288482666e+02,-2.247571945190429688e+00
2.013750703334808350e+02,-1.603364944458007812e+00
2.014750702381134033e+02,-8.473396301269531250e-01
2.015750703811645508e+02,-1.955032348632812500e-02
2.016750702857971191e+02,-7.647752761840820312e+00
2.017750704288482666e+02,-7.024526596069335938e+00
2.018750703334808350e+02,-6.398200988769531250e+00
2.019750702381134033e+02,-5.707740783691406250e+00
2.020750703811645508e+02,-3.528428077697753906e+01
2.021750702857971191e+02,-4.379034042358398438e+00
2.022750704288482666e+02,-3.398346900939941406e+01
2.023750703334808350e+02,-3.218173980712890625e+00
2.024750702381134033e+02,-2.622604370117187500e+00
2.025750703811645508e+02,-1.934051513671875000e+00
2.026750702857971191e+02,-1.138806343078613281e+01
2.027750704288482666e+02,-5.106759071350097656e+01
2.028750703334808350e+02,-1.006889343261718750e+01
2.029750702381134033e+02,-9.248256683349609375e+00
2.030750703811645508e+02,-7.713794708251953125e+00
2.031750702857971191e+02,-6.868124008178710938e+00
2.032750704288482666e+02,-6.251335144042968750e+00
2.033750703334808350e+02,-5.584239959716796875e+00
2.034750702381134033e+02,-4.983425140380859375e+00
2.035750703811645508e+02,-3.992319107055664062e+00
2.036750702857971191e+02,-3.345727920532226562e+00
2.037750704288482666e+02,-2.756118774414062500e+00
2.038750703334808350e+02,-2.061605453491210938e+00
2.039750702381134033e+02,-1.441001892089843750e+00
2.040750703811645508e+02,-7.314682006835937500e-01
2.041750702857971191e+02,-9.203672409057617188e+00
2.042750704288482666e+02,-8.309364318847656250e+00
2.043750703334808350e+02,-7.672548294067382812e+00
2.044750702381134033e+02,-7.081985473632812500e+00
2.045750703811645508e+02,-1.489400863647460938e+01
2.046750702857971191e+02,-1.713991165161132812e+00
2.047750704288482666e+02,-3.042221069335937500e+01
2.048750703334808350e+02,2.139329910278320312e+00
2.049750702381134033e+02,-7.362365722656250000e+00
2.050750703811645508e+02,-6.700301170349121094e+01
2.051750702857971191e+02,-6.025552749633789062e+00
2.052750704288482666e+02,-5.317926406860351562e+00
2.053750703334808350e+02,-4.604816436767578125e+00
2.054750702381134033e+02,-4.017591476440429688e+00
2.055750703811645508e+02,-3.388881683349609375e+00
2.056750702857971191e+02,-2.784490585327148438e+00
2.057750704288482666e+02,-2.140283584594726562e+00
2.058750703334808350e+02,-1.429080963134765625e+00
2.059750702381134033e+02,-6.253719329833984375e-01
2.060750703811645508e+02,1.335144042968750000e-01
2.061750702857971191e+02,8.652210235595703125e-01
2.062750704288482666e+02,2.710580825805664062e+00
2.063750703334808350e+02,-6.520032882690429688e+00
2.064750702381134033e+02,-5.846023559570312500e+00
2.065750703811645508e+02,-5.139589309692382812e+00
2.066750702857971191e+02,-4.488706588745117188e+00
2.067750704288482666e+02,-3.898859024047851562e+00
2.068750703334808350e+02,-3.307104110717773438e+00
2.069750702381134033e+02,-2.735137939453125000e+00
2.070750703811645508e+02,-7.188320159912109375e-01
2.071750702857971191e+02,-1.382827758789062500e-01
2.072750704288482666e+02,-8.606433868408203125e+00
2.073750703334808350e+02,-8.007764816284179688e+00
2.074750702381134033e+02,-7.423162460327148438e+00
2.075750703811645508e+02,-6.819248199462890625e+00
2.076750702857971191e+02,-6.212711334228515625e+00
2.077750704288482666e+02,-5.598306655883789062e+00
2.078750703334808350e+02,-5.044460296630859375e+00
2.079750702381134033e+02,-4.461526870727539062e+00
2.080750703811645508e+02,-3.848552703857421875e+00
2.081750702857971191e+02,-3.245115280151367188e+00
2.082750704288482666e+02,-2.538442611694335938e+00
2.083750703334808350e+02,-1.874685287475585938e+00
2.084750702381134033e+02,-1.213312149047851562e+00
2.085750703811645508e+02,-5.424022674560546875e-01
2.086750702857971191e+02,-9.954214096069335938e+00
2.087750704288482666e+02,-9.312152862548828125e+00
2.088750703334808350e+02,-8.111953735351562500e+00
2.089750702381134033e+02,-7.490158081054687500e+00
2.090750703811645508e+02,-6.821870803833007812e+00
2.091750702857971191e+02,-6.032466888427734375e+00
2.092750704288482666e+02,-3.304004669189453125e+00
2.093750703334808350e+02,-2.680301666259765625e+00
2.094750702381134033e+02,-1.995563507080078125e+00
2.095750703811645508e+02,-1.259326934814453125e+00
2.096750702857971191e+02,-5.154609680175781250e-01
2.097750704288482666e+02,1.149177551269531250e-01
2.098750703334808350e+02,-9.208679199218750000e+00
2.099750702381134033e+02,-8.539676666259765625e+00
2.100750703811645508e+02,-7.877111434936523438e+00
2.101750702857971191e+02,-7.263422012329101562e+00
2.102750704288482666e+02,-6.642818450927734375e+00
2.103750703334808350e+02,-5.957603454589843750e+00
2.104750702381134033e+02,-4.715681076049804688e+00
2.105750703811645508e+02,-4.093647003173828125e+00
2.106750702857971191e+02,-3.499746322631835938e+00
2.107750704288482666e+02,-2.892732620239257812e+00
2.108750703334808350e+02,-2.295494079589843750e+00
2.109750702381134033e+02,-1.626729965209960938e+00
2.110750703811645508e+02,-1.026153564453125000e+00
2.111750702857971191e+02,-1.040673255920410156e+01
2.112750704288482666e+02,-9.399890899658203125e+00
2.113750703334808350e+02,-7.721900939941406250e+00
2.114750702381134033e+02,-7.105112075805664062e+00
2.115750703811645508e+02,-6.469249725341796875e+00
2.116750702857971191e+02,-5.852222442626953125e+00
2.117750704288482666e+02,-5.241155624389648438e+00
2.118750703334808350e+02,-4.685401916503906250e+00
2.119750702381134033e+02,-3.999710083007812500e+00
2.120750703811645508e+02,-3.262519836425781250e+00
2.121750702857971191e+02,-2.700090408325195312e+00
2.122750704288482666e+02,-2.032279968261718750e+00
2.123750703334808350e+02,-1.431941986083984375e+00
2.124750702381134033e+02,-5.695819854736328125e-01
2.125750703811645508e+02,-8.830785751342773438e+00
2.126750702857971191e+02,-8.242607116699218750e+00
2.127750704288482666e+02,-7.587194442749023438e+00
2.128750703334808350e+02,-6.868124008178710938e+00
2.129750702381134033e+02,-6.127595901489257812e+00
2.130750703811645508e+02,-5.306005477905273438e+00
2.131750702857971191e+02,-4.710197448730468750e+00
2.132750704288482666e+02,-3.974676132202148438e+00
2.133750703334808350e+02,-3.388166427612304688e+00
2.134750702381134033e+02,-2.685546875000000000e+00
2.135750703811645508e+02,-1.929283142089843750e+00
2.136750702857971191e+02,-1.322507858276367188e+00
2.137750704288482666e+02,-5.478858947753906250e-01
2.138750703334808350e+02,-9.990453720092773438e+00
2.139750702381134033e+02,-8.776426315307617188e+00
2.140750703811645508e+02,-7.433414459228515625e+00
2.141750702857971191e+02,-6.677627563476562500e+00
2.142750704288482666e+02,-5.998849868774414062e+00
2.143750703334808350e+02,-5.235671997070312500e+00
2.144750702381134033e+02,-4.638910293579101562e+00
2.145750703811645508e+02,-4.032135009765625000e+00
2.146750702857971191e+02,-3.451108932495117188e+00
2.147750704288482666e+02,-2.840995788574218750e+00
2.148750703334808350e+02,-2.241134643554687500e+00
2.149750702381134033e+02,-1.640558242797851562e+00
2.150750703811645508e+02,-9.155273437500000000e-01
2.151750702857971191e+02,-7.715940475463867188e+00
2.152750704288482666e+02,-7.094144821166992188e+00
2.153750703334808350e+02,-6.460428237915039062e+00
2.154750702381134033e+02,-5.749225616455078125e+00
2.155750703811645508e+02,-5.166053771972656250e+00
2.156750702857971191e+02,-4.604816436767578125e+00
2.157750704288482666e+02,-4.000902175903320312e+00
2.158750703334808350e+02,-3.380060195922851562e+00
2.159750702381134033e+02,-2.731800079345703125e+00
2.160750703811645508e+02,-2.040624618530273438e+00
2.161750702857971191e+02,-1.429796218872070312e+00
2.162750704288482666e+02,-7.503032684326171875e-01
2.163750703334808350e+02,-8.476734161376953125e+00
2.164750702381134033e+02,-7.880210876464843750e+00
2.165750703811645508e+02,-7.004499435424804688e+00
2.166750702857971191e+02,-5.625247955322265625e+00
2.167750704288482666e+02,-5.017757415771484375e+00
2.168750703334808350e+02,-4.302501678466796875e+00
2.169750702381134033e+02,-3.668308258056640625e+00
2.170750703811645508e+02,-3.145217895507812500e+00
2.171750702857971191e+02,-2.460479736328125000e+00
2.172750704288482666e+02,-1.594781875610351562e+00
2.173750703334808350e+02,-7.917881011962890625e-01
2.174750702381134033e+02,-1.019430160522460938e+01
2.175750703811645508e+02,-8.952140808105468750e+00
2.176750702857971191e+02,-8.414268493652343750e+00
2.177750704288482666e+02,-7.768869400024414062e+00
2.178750703334808350e+02,-7.161378860473632812e+00
2.179750702381134033e+02,-3.344535827636718750e+00
2.180750703811645508e+02,-2.735137939453125000e+00
2.181750702857971191e+02,-2.057313919067382812e+00
2.182750704288482666e+02,-1.339673995971679688e+00
2.183750703334808350e+02,-7.059574127197265625e-01
2.184750702381134033e+02,-7.388353347778320312e+00
2.185750703811645508e+02,-6.788492202758789062e+00
2.186750702857971191e+02,-6.120443344116210938e+00
2.187750704288482666e+02,-5.383968353271484375e+00
2.188750703334808350e+02,-4.325389862060546875e+00
2.189750702381134033e+02,-2.686977386474609375e+00
2.190750703811645508e+02,-1.918554306030273438e+00
2.191750702857971191e+02,-1.065969467163085938e+00
2.192750704288482666e+02,-1.043128967285156250e+01
2.193750703334808350e+02,-9.368658065795898438e+00
2.194750702381134033e+02,-8.908748626708984375e+00
2.195750703811645508e+02,-8.078098297119140625e+00
2.196750702857971191e+02,-7.489681243896484375e+00
2.197750704288482666e+02,-6.869792938232421875e+00
2.198750703334808350e+02,-6.065130233764648438e+00
2.199750702381134033e+02,-3.538370132446289062e+00
2.200750703811645508e+02,-2.969264984130859375e+00
2.201750702857971191e+02,-2.354621887207031250e+00
2.202750704288482666e+02,-1.575469970703125000e+00
2.203750703334808350e+02,9.126424789428710938e+00
2.204750702381134033e+02,-2.858638763427734375e-01
2.205750703811645508e+02,-9.728670120239257812e+00
2.206750702857971191e+02,-9.106397628784179688e+00
2.207750704288482666e+02,-8.485555648803710938e+00
2.208750703334808350e+02,-7.071495056152343750e+00
2.209750702381134033e+02,3.700494766235351562e+00
2.210750703811645508e+02,-5.561590194702148438e+00
2.211750702857971191e+02,-4.878997802734375000e+00
2.212750704288482666e+02,-4.159212112426757812e+00
2.213750703334808350e+02,-3.486156463623046875e+00
2.214750702381134033e+02,-2.804517745971679688e+00
2.215750703811645508e+02,-2.280235290527343750e+00
2.216750702857971191e+02,-1.580953598022460938e+00
2.217750704288482666e+02,-7.669925689697265625e-01
2.218750703334808350e+02,-2.002716064453125000e-01
2.219750702381134033e+02,-8.580923080444335938e+00
2.220750703811645508e+02,-7.983922958374023438e+00
2.221750702857971191e+02,-7.137537002563476562e+00
2.222750704288482666e+02,-6.405115127563476562e+00
2.223750703334808350e+02,-5.540370941162109375e+00
2.224750702381134033e+02,-4.882574081420898438e+00
2.225750703811645508e+02,-4.164457321166992188e+00
2.226750702857971191e+02,-3.576040267944335938e+00
2.227750704288482666e+02,-2.960443496704101562e+00
2.228750703334808350e+02,-1.151561737060546875e+00
2.229750702381134033e+02,-4.270076751708984375e-01
2.230750703811645508e+02,-9.774684906005859375e+00
2.231750702857971191e+02,-9.099483489990234375e+00
2.232750704288482666e+02,-8.473396301269531250e+00
2.233750703334808350e+02,-7.873773574829101562e+00
2.234750702381134033e+02,-6.958246231079101562e+00
2.235750703811645508e+02,3.959178924560546875e+00
2.236750702857971191e+02,-5.023479461669921875e+00
2.237750704288482666e+02,-4.382610321044921875e+00
2.238750703334808350e+02,-3.881216049194335938e+00
2.239750702381134033e+02,-3.242969512939453125e+00
2.240750703811645508e+02,-1.268863677978515625e+00
2.241750702857971191e+02,-8.312940597534179688e+00
2.242750704288482666e+02,-7.659912109375000000e+00
2.243750703334808350e+02,-6.971836090087890625e+00
2.244750702381134033e+02,3.685235977172851562e+00
2.245750703811645508e+02,-5.184650421142578125e+00
2.246750702857971191e+02,-4.546642303466796875e+00
2.247750704288482666e+02,-4.005193710327148438e+00
2.248750703334808350e+02,-3.375530242919921875e+00
2.249750702381134033e+02,-5.180835723876953125e-01
2.250750703811645508e+02,-9.748935699462890625e+00
2.251750702857971191e+02,-7.501602172851562500e+00
2.252750704288482666e+02,-6.864786148071289062e+00
2.253750703334808350e+02,-6.219863891601562500e+00
2.254750702381134033e+02,-5.693912506103515625e+00
2.255750703811645508e+02,-4.949569702148437500e+00
2.256750702857971191e+02,-4.166126251220703125e+00
2.257750704288482666e+02,-3.576755523681640625e+00
2.258750703334808350e+02,-1.835584640502929688e+00
2.259750702381134033e+02,-1.143932342529296875e+00
2.260750703811645508e+02,-5.428791046142578125e-01
2.261750702857971191e+02,9.822845458984375000e-02
2.262750704288482666e+02,-9.094715118408203125e+00
2.263750703334808350e+02,-8.008241653442382812e+00
2.264750702381134033e+02,-7.312059402465820312e+00
2.265750703811645508e+02,-6.639957427978515625e+00
2.266750702857971191e+02,-6.030321121215820312e+00
2.267750704288482666e+02,-4.529476165771484375e+00
2.268750703334808350e+02,-3.907203674316406250e+00
2.269750702381134033e+02,-3.282546997070312500e+00
2.270750703811645508e+02,-2.680540084838867188e+00
2.271750702857971191e+02,-2.066612243652343750e+00
2.272750704288482666e+02,-1.464605331420898438e+00
2.273750703334808350e+02,-6.740093231201171875e-01
2.274750702381134033e+02,-1.004219055175781250e+01
2.275750703811645508e+02,1.235723495483398438e+00
2.276750702857971191e+02,-8.212327957153320312e+00
2.277750704288482666e+02,-7.414340972900390625e+00
2.278750703334808350e+02,-6.707906723022460938e+00
2.279750702381134033e+02,-6.108999252319335938e+00
2.280750703811645508e+02,-5.216598510742187500e+00
2.281750702857971191e+02,-4.600286483764648438e+00
2.282750704288482666e+02,-3.981351852416992188e+00
2.283750703334808350e+02,-3.358840942382812500e+00
2.284750702381134033e+02,-2.768754959106445312e+00
2.285750703811645508e+02,-2.105951309204101562e+00
2.286750702857971191e+02,-1.129770278930664062e+01
2.287750704288482666e+02,-9.670257568359375000e+00
2.288750703334808350e+02,-8.886575698852539062e+00
2.289750702381134033e+02,-8.334159851074218750e+00
2.290750703811645508e+02,-7.667303085327148438e+00
2.291750702857971191e+02,-7.105350494384765625e+00
2.292750704288482666e+02,-6.317853927612304688e+00
2.293750703334808350e+02,4.303216934204101562e+00
2.294750702381134033e+02,-5.087614059448242188e+00
2.295750703811645508e+02,-1.829624176025390625e+00
2.296750702857971191e+02,-9.647130966186523438e+00
2.297750704288482666e+02,-9.095191955566406250e+00
2.298750703334808350e+02,-8.116960525512695312e+00
2.299750702381134033e+02,-7.375240325927734375e+00
2.300750703811645508e+02,-5.864858627319335938e+00
2.301750702857971191e+02,-5.247592926025390625e+00
2.302750704288482666e+02,-4.654169082641601562e+00
2.303750703334808350e+02,-3.852844238281250000e+00
2.304750702381134033e+02,-3.196001052856445312e+00
2.305750703811645508e+02,-2.470731735229492188e+00
2.306750702857971191e+02,-1.878261566162109375e+00
2.307750704288482666e+02,-1.194238662719726562e+00
2.308750703334808350e+02,-5.402565002441406250e-01
2.309750702381134033e+02,-9.994983673095703125e+00
2.310750703811645508e+02,-9.020805358886718750e+00
2.311750702857971191e+02,-8.068084716796875000e+00
2.312750704288482666e+02,-7.390022277832031250e+00
2.313750703334808350e+02,-6.558895111083984375e+00
2.314750702381134033e+02,-5.826711654663085938e+00
2.315750703811645508e+02,-5.096435546875000000e+00
2.316750702857971191e+02,-2.023935317993164062e+00
2.317750704288482666e+02,-1.440286636352539062e+00
2.318750703334808350e+02,-9.036540985107421875e+00
2.319750702381134033e+02,-8.255243301391601562e+00
2.320750703811645508e+02,-6.760358810424804688e+00
2.321750702857971191e+02,-6.125211715698242188e+00
2.322750704288482666e+02,-5.528211593627929688e+00
2.323750703334808350e+02,-4.879474639892578125e+00
2.324750702381134033e+02,-4.150390625000000000e+00
2.325750703811645508e+02,-3.568887710571289062e+00
2.326750702857971191e+02,-2.963542938232421875e+00
2.327750704288482666e+02,-2.265930175781250000e+00
2.328750703334808350e+02,-1.630067825317382812e+00
2.329750702381134033e+02,-1.000881195068359375e+00
2.330750703811645508e+02,-8.118629455566406250e+00
2.331750702857971191e+02,-7.504463195800781250e+00
2.332750704288482666e+02,-6.919384002685546875e+00
2.333750703334808350e+02,-6.270408630371093750e+00
2.334750702381134033e+02,-5.511760711669921875e+00
2.335750703811645508e+02,-4.785537719726562500e+00
2.336750702857971191e+02,-4.115819931030273438e+00
2.337750704288482666e+02,-3.499269485473632812e+00
2.338750703334808350e+02,-2.890348434448242188e+00
2.339750702381134033e+02,-2.168416976928710938e+00
2.340750703811645508e+02,-1.461267471313476562e+00
2.341750702857971191e+02,-8.647441864013671875e-01
2.342750704288482666e+02,-1.690387725830078125e-01
2.343750703334808350e+02,-8.678436279296875000e+00
2.344750702381134033e+02,-8.091926574707031250e+00
2.345750703811645508e+02,-6.753444671630859375e+00
2.346750702857971191e+02,-6.208181381225585938e+00
2.347750704288482666e+02,-5.294561386108398438e+00
2.348750703334808350e+02,-4.544734954833984375e+00
2.349750702381134033e+02,-3.874778747558593750e+00
2.350750703811645508e+02,-3.218889236450195312e+00
2.351750702857971191e+02,-2.463102340698242188e+00
2.352750704288482666e+02,-1.829624176025390625e+00
2.353750703334808350e+02,-1.054763793945312500e+00
2.354750702381134033e+02,-8.154869079589843750e+00
2.355750703811645508e+02,-7.535696029663085938e+00
2.356750702857971191e+02,-7.010698318481445312e+00
2.357750704288482666e+02,-6.409883499145507812e+00
2.358750703334808350e+02,-5.676984786987304688e+00
2.359750702381134033e+02,-5.010604858398437500e+00
2.360750703811645508e+02,-4.438161849975585938e+00
2.361750702857971191e+02,-3.750562667846679688e+00
2.362750704288482666e+02,-3.161907196044921875e+00
2.363750703334808350e+02,-2.588748931884765625e+00
2.364750702381134033e+02,-1.937389373779296875e+00
2.365750703811645508e+02,-1.268625259399414062e+00
2.366750702857971191e+02,-5.421638488769531250e-01
2.367750704288482666e+02,-9.994268417358398438e+00
2.368750703334808350e+02,-9.031534194946289062e+00
2.369750702381134033e+02,-7.811784744262695312e+00
2.370750703811645508e+02,-7.070541381835937500e+00
2.371750702857971191e+02,-4.516363143920898438e+00
2.372750704288482666e+02,-3.728389739990234375e+00
2.373750703334808350e+02,-3.137826919555664062e+00
2.374750702381134033e+02,-2.529382705688476562e+00
2.375750703811645508e+02,-1.908302307128906250e+00
2.376750702857971191e+02,-6.623268127441406250e-01
2.377750704288482666e+02,-1.005840301513671875e+01
2.378750703334808350e+02,-9.338378906250000000e+00
2.379750702381134033e+02,-8.708715438842773438e+00
2.380750703811645508e+02,-8.132457733154296875e+00
2.381750702857971191e+02,-7.513046264648437500e+00
2.382750704288482666e+02,-6.876707077026367188e+00
2.383750703334808350e+02,-6.252050399780273438e+00
2.384750702381134033e+02,-5.608797073364257812e+00
2.385750703811645508e+02,-4.845380783081054688e+00
2.386750702857971191e+02,-4.091978073120117188e+00
2.387750704288482666e+02,-3.479480743408203125e+00
2.388750703334808350e+02,-2.805709838867187500e+00
2.389750702381134033e+02,-2.165317535400390625e+00
2.390750703811645508e+02,-9.255409240722656250e-01
2.391750702857971191e+02,-9.473085403442382812e+00
2.392750704288482666e+02,-8.917331695556640625e+00
2.393750703334808350e+02,-8.327484130859375000e+00
2.394750702381134033e+02,-7.593631744384765625e+00
2.395750703811645508e+02,-6.862163543701171875e+00
2.396750702857971191e+02,-6.204605102539062500e+00
2.397750704288482666e+02,-5.449056625366210938e+00
2.398750703334808350e+02,-4.819154739379882812e+00
2.399750702381134033e+02,-4.074335098266601562e+00
2.400750703811645508e+02,-3.519058227539062500e+00
2.401750702857971191e+02,-2.899885177612304688e+00
2.402750704288482666e+02,-2.259731292724609375e+00
2.403750703334808350e+02,-1.579761505126953125e+00
2.404750702381134033e+02,-9.388923645019531250e-01
2.405750703811645508e+02,-1.005315780639648438e+01
2.406750702857971191e+02,-9.413242340087890625e+00
2.407750704288482666e+02,-7.836580276489257812e+00
2.408750703334808350e+02,-7.167339324951171875e+00
2.409750702381134033e+02,-6.441354751586914062e+00
2.410750703811645508e+02,-5.746841430664062500e+00
2.411750702857971191e+02,-5.081176757812500000e+00
2.412750704288482666e+02,-4.440307617187500000e+00
2.413750703334808350e+02,-3.682374954223632812e+00
2.414750702381134033e+02,-3.111362457275390625e+00
2.415750703811645508e+02,-2.349138259887695312e+00
2.416750702857971191e+02,-1.705646514892578125e+00
2.417750704288482666e+02,-8.597373962402343750e-01
2.418750703334808350e+02,-9.205818176269531250e+00
2.419750702381134033e+02,2.718925476074218750e+00
